type,time,latitude,longitude,alt,speed,course
T,1476283723,46.66,-96.75,271.8,0,27.7
T,1476283724,46.66,-96.75,271.8,0,27.7
T,1476283726,46.66,-96.75,271.8,0,27.7
T,1476283727,46.66,-96.75,271.8,0,27.7
T,1476283729,46.66,-96.75,271.8,0,27.7
T,1476283730,46.66,-96.75,271.8,0,27.7
T,1476283732,46.66,-96.75,271.8,0,27.7
T,1476283733,46.66,-96.75,271.8,0,27.7
T,1476283735,46.66,-96.75,271.7,0,27.7
T,1476283736,46.66,-96.75,271.7,0,27.7
T,1476283738,46.66,-96.75,271.7,0,27.7
T,1476283739,46.66,-96.75,271.7,0,27.7
T,1476283741,46.66,-96.75,271.7,0,27.7
T,1476283742,46.66,-96.75,271.7,0,27.7
T,1476283743,46.66,-96.75,271.7,0,27.7
T,1476283745,46.66,-96.75,271.7,0,27.7
T,1476283746,46.66,-96.75,271.7,0,27.7
T,1476283748,46.66,-96.75,271.7,0,27.7
T,1476283749,46.66,-96.75,271.7,0,27.7
T,1476283751,46.66,-96.75,271.7,0,27.7
T,1476283752,46.66,-96.75,271.7,0,27.7
T,1476283754,46.66,-96.75,271.7,0,27.7
T,1476283755,46.66,-96.75,271.7,0,27.7
T,1476283757,46.66,-96.75,271.7,0,27.7
T,1476283758,46.66,-96.75,271.7,0,27.7
T,1476283760,46.66,-96.75,271.7,0,27.7
T,1476283761,46.66,-96.75,271.8,0,27.7
T,1476283763,46.66,-96.75,271.8,0,27.7
T,1476283764,46.66,-96.75,271.8,0,27.7
T,1476283765,46.66,-96.75,271.8,0,27.7
T,1476283767,46.66,-96.75,271.8,0,27.7
T,1476283768,46.66,-96.75,271.8,0,27.7
T,1476283770,46.66,-96.75,271.8,0,27.7
T,1476283771,46.66,-96.75,271.8,0,27.7
T,1476283773,46.66,-96.75,271.8,0,27.7
T,1476283774,46.66,-96.75,271.8,0.46,14.6
T,1476283776,46.66,-96.75,271.8,0.46,14.6
T,1476283777,46.66,-96.75,271.9,0,14.6
T,1476283778,46.66,-96.75,271.9,0,14.6
T,1476283780,46.66,-96.75,272,0,14.6
T,1476283781,46.66,-96.75,272,0,14.6
T,1476283783,46.66,-96.75,271.9,0,14.6
T,1476283784,46.66,-96.75,271.9,0,14.6
T,1476283786,46.66,-96.75,271.9,0,14.6
T,1476283787,46.66,-96.75,271.9,0,14.6
T,1476283789,46.66,-96.75,271.9,0,14.6
T,1476283790,46.66,-96.75,271.9,0,14.6
T,1476283791,46.66,-96.75,271.8,0,14.6
T,1476283793,46.66,-96.75,271.8,0,14.6
T,1476283794,46.66,-96.75,271.8,0,14.6
T,1476283796,46.66,-96.75,271.8,0,14.6
T,1476283797,46.66,-96.75,271.8,0,14.6
T,1476283799,46.66,-96.75,271.8,0,14.6
T,1476283800,46.66,-96.75,271.8,0,14.6
T,1476283802,46.66,-96.75,271.8,0,14.6
T,1476283803,46.66,-96.75,271.8,0,14.6
T,1476283804,46.66,-96.75,271.8,0,14.6
T,1476283806,46.66,-96.75,271.5,0,14.6
T,1476283807,46.66,-96.75,271.5,0,11.4
T,1476283809,46.66,-96.75,271.5,0,11.4
T,1476283810,46.66,-96.75,271.5,0,11.4
T,1476283812,46.66,-96.75,271.5,0,11.4
T,1476283813,46.66,-96.75,271.5,0,11.4
T,1476283815,46.66,-96.75,271.5,0,11.4
T,1476283816,46.66,-96.75,271.5,0,11.4
T,1476283817,46.66,-96.75,271.5,0,11.4
T,1476283819,46.66,-96.75,271.5,0,11.4
T,1476283820,46.66,-96.75,271.5,0,11.4
T,1476283822,46.66,-96.75,271.5,0,11.4
T,1476283823,46.66,-96.75,271.5,0,11.4
T,1476283825,46.66,-96.75,271.5,0,11.4
T,1476283826,46.66,-96.75,271.5,0,11.4
T,1476283827,46.66,-96.75,271.5,0,11.4
T,1476283829,46.66,-96.75,271.5,0,11.4
T,1476283830,46.66,-96.75,271.5,0,11.4
T,1476283832,46.66,-96.75,271.5,0,11.4
T,1476283833,46.66,-96.75,271.5,0,11.4
T,1476283835,46.66,-96.75,271.5,0,11.4
T,1476283836,46.66,-96.75,271.3,0.51,10.3
T,1476283838,46.66,-96.75,271.3,0.51,10.3
T,1476283839,46.66,-96.75,271.3,0.46,6.5
T,1476283840,46.66,-96.75,271.3,0.46,6.5
T,1476283842,46.66,-96.75,271.3,0.46,6.5
T,1476283843,46.66,-96.75,271.3,0,8.5
T,1476283845,46.66,-96.75,271.3,0,8.5
T,1476283846,46.66,-96.75,271.3,0,8.5
T,1476283848,46.66,-96.75,271.3,0,8.5
T,1476283849,46.66,-96.75,271.3,0,8.5
T,1476283851,46.66,-96.75,271.3,0,8.5
T,1476283852,46.66,-96.75,271.3,0,8.5
T,1476283853,46.66,-96.75,271.3,0,8.5
T,1476283855,46.66,-96.75,271,0,8.5
T,1476283856,46.66,-96.75,271,0,8.5
T,1476283858,46.66,-96.75,271,0,8.5
T,1476283859,46.66,-96.75,271,0,8.5
T,1476283861,46.66,-96.75,271,0,8.5
T,1476283862,46.66,-96.75,271,0,8.5
T,1476283863,46.66,-96.75,271,0,8.5
T,1476283865,46.66,-96.75,271,0,8.5
T,1476283866,46.66,-96.75,271,0,8.5
T,1476283868,46.66,-96.75,271,0,8.5
T,1476283869,46.66,-96.75,271,0,8.5
T,1476283871,46.66,-96.75,271,0,8.5
T,1476283872,46.66,-96.75,271,0,8.5
T,1476283874,46.66,-96.75,271,0,8.5
T,1476283875,46.66,-96.75,271,0,8.5
T,1476283876,46.66,-96.75,271,0,8.5
T,1476283878,46.66,-96.75,271,0,8.5
T,1476283879,46.66,-96.75,271,0,8.5
T,1476283881,46.66,-96.75,271,0,8.5
T,1476283882,46.66,-96.75,271,0,8.5
T,1476283884,46.66,-96.75,271,0,8.5
T,1476283885,46.66,-96.75,270.7,0,8.5
T,1476283887,46.66,-96.75,270.7,0,8.5
T,1476283888,46.66,-96.75,270.7,0,8.5
T,1476283890,46.66,-96.75,270.7,0,8.5
T,1476283891,46.66,-96.75,270.7,0,8.5
T,1476283893,46.66,-96.75,270.7,0,8.5
T,1476283894,46.66,-96.75,270.7,0,8.5
T,1476283896,46.66,-96.75,270.7,0,8.5
T,1476283897,46.66,-96.75,270.7,0,8.5
T,1476283898,46.66,-96.75,270.7,0,8.5
T,1476283900,46.66,-96.75,270.7,0,8.5
T,1476283901,46.66,-96.75,270.7,0,8.5
T,1476283903,46.66,-96.75,270.7,0,8.5
T,1476283904,46.66,-96.75,270.7,0,8.5
T,1476283906,46.66,-96.75,270.7,0,8.5
T,1476283907,46.66,-96.75,270.7,0,8.5
T,1476283909,46.66,-96.75,270.2,0.62,206.1
T,1476283910,46.66,-96.75,270.2,0.62,206.1
T,1476283912,46.66,-96.75,270.1,0,204.5
T,1476283913,46.66,-96.75,270.1,0,204.5
T,1476283915,46.66,-96.75,270,0,209.1
T,1476283916,46.66,-96.75,270,0,209.1
T,1476283917,46.66,-96.75,270,0,214.8
T,1476283919,46.66,-96.75,270,0,214.8
T,1476283920,46.66,-96.75,270,0,214.8
T,1476283922,46.66,-96.75,270,0,214.8
T,1476283923,46.66,-96.75,270,0,214.8
T,1476283925,46.66,-96.75,270,0,214.8
T,1476283926,46.66,-96.75,270,0.46,9.6
T,1476283928,46.66,-96.75,270,0.46,9.6
T,1476283929,46.66,-96.75,270,0.46,355.9
T,1476283931,46.66,-96.75,270,0.46,355.9
T,1476283932,46.66,-96.75,270,0,355.9
T,1476283934,46.66,-96.75,270,0,355.9
T,1476283935,46.66,-96.75,269.9,0.41,7.7
T,1476283937,46.66,-96.75,269.9,0.41,7.7
T,1476283938,46.66,-96.75,269.9,0,31
T,1476283939,46.66,-96.75,269.9,0,31
T,1476283941,46.66,-96.75,269.8,0,31
T,1476283942,46.66,-96.75,269.8,0.62,15.3
T,1476283944,46.66,-96.75,269.7,0.62,15.3
T,1476283945,46.66,-96.75,269.7,0.67,16
T,1476283947,46.66,-96.75,269.7,0.67,16
T,1476283948,46.66,-96.75,269.9,0.51,20.3
T,1476283950,46.66,-96.75,269.9,0.51,20.3
T,1476283951,46.66,-96.75,269.7,0.41,19.9
T,1476283953,46.66,-96.75,269.7,0.41,19.9
T,1476283954,46.66,-96.75,269.8,0,19.9
T,1476283956,46.66,-96.75,269.8,0,19.9
T,1476283957,46.66,-96.75,269.7,0,19.9
T,1476283958,46.66,-96.75,269.7,0,19.9
T,1476283960,46.66,-96.75,269.7,0.46,22.4
T,1476283961,46.66,-96.75,269.7,0.46,22.4
T,1476283963,46.66,-96.75,269.7,0,21.2
T,1476283964,46.66,-96.75,269.7,0,21.2
T,1476283966,46.66,-96.75,269.7,0,21.2
T,1476283967,46.66,-96.75,269.7,0,21.2
T,1476283969,46.66,-96.75,269.7,0,21.2
T,1476283970,46.66,-96.75,269.7,0,21.2
T,1476283972,46.66,-96.75,270.6,0,21.2
T,1476283973,46.66,-96.75,270.6,0,21.2
T,1476283975,46.66,-96.75,270.6,0,21.2
T,1476283976,46.66,-96.75,270.6,0,21.2
T,1476283977,46.66,-96.75,270.6,0,21.2
T,1476283979,46.66,-96.75,270.6,0,21.2
T,1476283980,46.66,-96.75,270.6,0,21.2
T,1476283982,46.66,-96.75,270.6,0,21.2
T,1476283983,46.66,-96.75,270.6,0,21.2
T,1476283985,46.66,-96.75,270.6,0,21.2
T,1476283986,46.66,-96.75,270.6,0,21.2
T,1476283988,46.66,-96.75,270.6,0,21.2
T,1476283989,46.66,-96.75,270.6,0,21.2
T,1476283990,46.66,-96.75,270.6,0,21.2
T,1476283992,46.66,-96.75,270.6,0,21.2
T,1476283993,46.66,-96.75,270.6,0,21.2
T,1476283995,46.66,-96.75,270.6,0,21.2
T,1476283996,46.66,-96.75,270.6,0,21.2
T,1476283998,46.66,-96.75,270.6,0,21.2
T,1476283999,46.66,-96.75,270.6,0,21.2
T,1476284001,46.66,-96.75,270.6,0,21.2
T,1476284002,46.66,-96.75,270.5,0,21.2
T,1476284003,46.66,-96.75,270.5,0,21.2
T,1476284005,46.66,-96.75,270.5,0,21.2
T,1476284006,46.66,-96.75,270.5,0,21.2
T,1476284008,46.66,-96.75,270.5,0,21.2
T,1476284009,46.66,-96.75,270.5,0,21.2
T,1476284011,46.66,-96.75,270.5,0,21.2
T,1476284012,46.66,-96.75,270.5,0,21.2
T,1476284013,46.66,-96.75,270.5,0,21.2
T,1476284015,46.66,-96.75,270.5,0,21.2
T,1476284016,46.66,-96.75,270.5,0,21.2
T,1476284018,46.66,-96.75,270.5,0,21.2
T,1476284019,46.66,-96.75,270.5,0,21.2
T,1476284021,46.66,-96.75,270.5,0,21.2
T,1476284022,46.66,-96.75,270.5,0,21.2
T,1476284024,46.66,-96.75,270.5,0,21.2
T,1476284025,46.66,-96.75,270.5,0,21.2
T,1476284026,46.66,-96.75,270.5,0,21.2
T,1476284028,46.66,-96.75,270.5,0,21.2
T,1476284029,46.66,-96.75,270.5,0,21.2
T,1476284031,46.66,-96.75,270.5,0,21.2
T,1476284032,46.66,-96.75,270.5,0,21.2
T,1476284034,46.66,-96.75,270.5,0,21.2
T,1476284035,46.66,-96.75,272,0,21.2
T,1476284037,46.66,-96.75,272,0,21.2
T,1476284038,46.66,-96.75,272.1,0.57,25.4
T,1476284039,46.66,-96.75,272.1,0.57,25.4
T,1476284041,46.66,-96.75,272.3,0.51,22.1
T,1476284042,46.66,-96.75,272.3,0.51,22.1
T,1476284044,46.66,-96.75,272.6,0,22.1
T,1476284045,46.66,-96.75,272.6,0,22.1
T,1476284047,46.66,-96.75,272.8,0,22.1
T,1476284048,46.66,-96.75,272.8,0,22.1
T,1476284050,46.66,-96.75,272.8,0,22.1
T,1476284051,46.66,-96.75,272.8,0,22.1
T,1476284052,46.66,-96.75,272.8,0,22.1
T,1476284054,46.66,-96.75,272.8,0,22.1
T,1476284055,46.66,-96.75,272.8,0,22.1
T,1476284057,46.66,-96.75,272.8,0,22.1
T,1476284058,46.66,-96.75,272.9,0.41,31.2
T,1476284060,46.66,-96.75,272.9,0.41,31.2
T,1476284061,46.66,-96.75,273,0.51,7.1
T,1476284062,46.66,-96.75,273,0.51,7.1
T,1476284064,46.66,-96.75,273,0,13.7
T,1476284065,46.66,-96.75,273,0,13.7
T,1476284067,46.66,-96.75,273,0,13.7
T,1476284068,46.66,-96.75,273,0,13.7
T,1476284070,46.66,-96.75,273,0,13.7
T,1476284071,46.66,-96.75,273,0,13.7
T,1476284073,46.66,-96.75,273,0,13.7
T,1476284074,46.66,-96.75,273,0,13.7
T,1476284075,46.66,-96.75,273,0,13.7
T,1476284077,46.66,-96.75,273,0,13.7
T,1476284078,46.66,-96.75,273,0,13.7
T,1476284080,46.66,-96.75,273,0.46,28.5
T,1476284081,46.66,-96.75,273,0.46,28.5
T,1476284083,46.66,-96.75,273.1,0.46,347
T,1476284084,46.66,-96.75,273.1,0.46,347
T,1476284086,46.66,-96.75,273,0.46,356.8
T,1476284087,46.66,-96.75,273,0.46,356.8
T,1476284089,46.66,-96.75,273.1,0.51,354.1
T,1476284090,46.66,-96.75,273.1,0.51,354.1
T,1476284091,46.66,-96.75,273,0.82,332.4
T,1476284093,46.66,-96.75,273,0.82,332.4
T,1476284094,46.66,-96.75,273.1,0.98,331.6
T,1476284096,46.66,-96.75,273.1,0.98,331.6
T,1476284097,46.66,-96.75,273.6,0.82,337.7
T,1476284099,46.66,-96.75,273.6,0.82,337.7
T,1476284100,46.66,-96.75,275,0.62,344.8
T,1476284102,46.66,-96.75,275,0.62,344.8
T,1476284103,46.66,-96.75,277.4,0.62,331.9
T,1476284105,46.66,-96.75,277.4,0.62,331.9
T,1476284106,46.66,-96.75,279,0.62,335.1
T,1476284108,46.66,-96.75,279,0.62,335.1
T,1476284109,46.66,-96.75,280.5,0.46,319
T,1476284110,46.66,-96.75,280.5,0.46,319
T,1476284112,46.66,-96.75,281.5,0,318.7
T,1476284113,46.66,-96.75,281.5,0,318.7
T,1476284115,46.66,-96.75,281.1,0,318.7
T,1476284116,46.66,-96.75,281.1,0,318.7
T,1476284118,46.66,-96.75,281.1,0,318.7
T,1476284119,46.66,-96.75,280.7,0,318.7
T,1476284121,46.66,-96.75,280.7,0,318.7
T,1476284122,46.66,-96.75,280.7,0,318.7
T,1476284124,46.66,-96.75,280.7,0,318.7
T,1476284125,46.66,-96.75,277.6,0.57,294.2
T,1476284127,46.66,-96.75,277.6,0.57,294.2
T,1476284128,46.66,-96.75,275.7,0.72,297.1
T,1476284129,46.66,-96.75,275.7,0.72,297.1
T,1476284131,46.66,-96.75,274.4,0.77,305.4
T,1476284132,46.66,-96.75,274.4,0.77,305.4
T,1476284134,46.66,-96.75,273.8,0.82,310.5
T,1476284135,46.66,-96.75,273.8,0.82,310.5
T,1476284137,46.66,-96.75,273.9,0.62,318.7
T,1476284138,46.66,-96.75,273.9,0.62,318.7
T,1476284140,46.66,-96.75,274.5,0.87,321.6
T,1476284141,46.66,-96.75,274.5,0.87,321.6
T,1476284142,46.66,-96.75,275.3,0.87,338.5
T,1476284144,46.66,-96.75,275.3,0.87,338.5
T,1476284145,46.66,-96.75,276.5,1.13,325.7
T,1476284147,46.66,-96.75,276.5,1.13,325.7
T,1476284148,46.66,-96.75,277.9,0.93,337.2
T,1476284150,46.66,-96.75,277.9,0.93,337.2
T,1476284151,46.66,-96.75,278.6,0.67,318.6
T,1476284153,46.66,-96.75,278.6,0.67,318.6
T,1476284154,46.66,-96.75,279.5,0.46,282.3
T,1476284155,46.66,-96.75,279.5,0.46,282.3
T,1476284157,46.66,-96.75,279.1,0.46,282.3
T,1476284158,46.66,-96.75,279.1,0.77,277.1
T,1476284160,46.66,-96.75,279.1,0.77,277.1
T,1476284161,46.66,-96.75,278.1,1.18,271.1
T,1476284163,46.66,-96.75,278.1,1.18,271.1
T,1476284164,46.66,-96.75,277.1,1.44,261.3
T,1476284166,46.66,-96.75,277.1,1.44,261.3
T,1476284167,46.66,-96.75,276.6,1.13,243.3
T,1476284169,46.66,-96.75,276.6,1.13,243.3
T,1476284170,46.66,-96.75,276,1.13,234.4
T,1476284171,46.66,-96.75,276,1.13,234.4
T,1476284173,46.66,-96.75,275.7,0.72,200
T,1476284174,46.66,-96.75,275.7,0.72,200
T,1476284176,46.66,-96.75,276.2,0,182.4
T,1476284177,46.66,-96.75,276.2,0,182.4
T,1476284179,46.66,-96.75,276.2,0,182.4
T,1476284180,46.66,-96.75,276.2,0,182.4
T,1476284182,46.66,-96.75,276.7,0,182.4
T,1476284183,46.66,-96.75,276.7,0,182.4
T,1476284185,46.66,-96.75,276.9,0,182.4
T,1476284186,46.66,-96.75,276.9,0,182.4
T,1476284187,46.66,-96.75,276.9,0,182.4
T,1476284189,46.66,-96.75,276.9,0,182.4
T,1476284190,46.66,-96.75,276.9,0,182.4
T,1476284192,46.66,-96.75,276.9,0,182.4
T,1476284193,46.66,-96.75,276.9,0,182.4
T,1476284195,46.66,-96.75,276.9,0,182.4
T,1476284196,46.66,-96.75,276.9,0,182.4
T,1476284198,46.66,-96.75,276.9,0,182.4
T,1476284199,46.66,-96.75,276.9,0,182.4
T,1476284200,46.66,-96.75,276.9,0,182.4
T,1476284202,46.66,-96.75,276.9,0,182.4
T,1476284203,46.66,-96.75,276.9,0,182.4
T,1476284205,46.66,-96.75,276.9,0,182.4
T,1476284206,46.66,-96.75,276.9,0,182.4
T,1476284208,46.66,-96.75,276.9,0,182.4
T,1476284209,46.66,-96.75,274.5,2.01,305.5
T,1476284211,46.66,-96.75,274.5,2.01,305.5
T,1476284212,46.66,-96.75,275.4,3.7,331.9
T,1476284214,46.66,-96.75,275.4,3.7,331.9
T,1476284215,46.66,-96.75,280.8,7.56,345.5
T,1476284216,46.66,-96.75,280.8,7.56,345.5
T,1476284218,46.66,-96.75,284.5,6.12,344.7
T,1476284219,46.66,-96.75,284.5,6.12,344.7
T,1476284221,46.66,-96.75,288.2,7.41,345.8
T,1476284222,46.66,-96.75,288.2,7.41,345.8
T,1476284224,46.66,-96.75,291.2,7.41,344.5
T,1476284225,46.66,-96.75,291.2,7.41,344.5
T,1476284227,46.66,-96.75,293.8,7.36,345.9
T,1476284228,46.66,-96.75,293.8,7.36,345.9
T,1476284230,46.66,-96.75,296.4,7.25,343.9
T,1476284231,46.66,-96.75,296.4,7.25,343.9
T,1476284233,46.66,-96.75,299.2,7.36,348.8
T,1476284234,46.66,-96.75,299.2,7.36,348.8
T,1476284235,46.66,-96.75,303.2,8.69,348.8
T,1476284237,46.66,-96.75,303.2,8.69,348.8
T,1476284238,46.66,-96.75,307.7,7.67,348.6
T,1476284240,46.66,-96.75,307.7,7.67,348.6
T,1476284241,46.66,-96.75,312.9,7.61,353.8
T,1476284243,46.66,-96.75,312.9,7.61,353.8
T,1476284244,46.66,-96.75,317.9,7.41,349.4
T,1476284246,46.66,-96.75,317.9,7.41,349.4
T,1476284247,46.66,-96.75,321.5,7.2,351.8
T,1476284249,46.66,-96.75,321.5,7.2,351.8
T,1476284250,46.66,-96.75,326.2,7.05,352.5
T,1476284251,46.66,-96.75,326.2,7.05,352.5
T,1476284253,46.66,-96.75,333.3,7.05,352.5
T,1476284254,46.66,-96.75,333.3,7.25,348.6
T,1476284256,46.66,-96.75,333.3,7.25,348.6
T,1476284257,46.66,-96.75,336,7.31,346.8
T,1476284259,46.66,-96.75,336,7.31,346.8
T,1476284260,46.66,-96.75,340.1,7.2,345.5
T,1476284262,46.66,-96.75,340.1,7.2,345.5
T,1476284263,46.66,-96.75,346.1,6.79,345.8
T,1476284264,46.66,-96.75,346.1,6.79,345.8
T,1476284266,46.66,-96.75,351.4,7.2,343.3
T,1476284267,46.66,-96.75,351.4,7.2,343.3
T,1476284269,46.66,-96.75,356,6.89,343.6
T,1476284270,46.66,-96.75,356,6.89,343.6
T,1476284272,46.67,-96.75,361.3,7.31,338.5
T,1476284273,46.67,-96.75,361.3,7.31,338.5
T,1476284275,46.67,-96.75,367.4,6.84,339.7
T,1476284276,46.67,-96.75,367.4,6.84,339.7
T,1476284277,46.67,-96.75,373,6.33,343.1
T,1476284279,46.67,-96.75,373,6.33,343.1
T,1476284280,46.67,-96.75,379.3,5.81,345.3
T,1476284282,46.67,-96.75,379.3,5.81,345.3
T,1476284283,46.67,-96.75,383.5,6.33,342.6
T,1476284285,46.67,-96.75,383.5,6.33,342.6
T,1476284286,46.67,-96.75,387.7,6.07,344.9
T,1476284288,46.67,-96.75,387.7,6.07,344.9
T,1476284289,46.67,-96.75,395,6.07,344.9
T,1476284290,46.67,-96.75,395,5.97,344.9
T,1476284292,46.67,-96.75,395,5.97,344.9
T,1476284293,46.67,-96.75,399.3,6.69,342.6
T,1476284295,46.67,-96.75,399.3,6.69,342.6
T,1476284296,46.67,-96.75,404.9,6.79,345.4
T,1476284298,46.67,-96.75,404.9,6.79,345.4
T,1476284299,46.67,-96.75,411.9,7,348.5
T,1476284301,46.67,-96.75,411.9,7,348.5
T,1476284302,46.67,-96.75,417.6,7.05,350.7
T,1476284304,46.67,-96.75,417.6,7.05,350.7
T,1476284305,46.67,-96.75,424.7,5.97,357.2
T,1476284306,46.67,-96.75,424.7,5.97,357.2
T,1476284308,46.67,-96.75,432.7,6.12,356.9
T,1476284309,46.67,-96.75,432.7,6.12,356.9
T,1476284311,46.67,-96.75,440.7,6.64,5.7
T,1476284312,46.67,-96.75,440.7,6.64,5.7
T,1476284314,46.67,-96.75,448.7,6.69,6.3
T,1476284315,46.67,-96.75,448.7,6.69,6.3
T,1476284317,46.67,-96.75,455.9,6.64,9.6
T,1476284318,46.67,-96.75,455.9,6.64,9.6
T,1476284320,46.67,-96.75,463,7.15,12.1
T,1476284321,46.67,-96.75,463,7.15,12.1
T,1476284323,46.67,-96.75,469.1,6.43,14.1
T,1476284324,46.67,-96.75,469.1,6.43,14.1
T,1476284326,46.67,-96.75,475.2,6.58,9.7
T,1476284327,46.67,-96.75,475.2,6.58,9.7
T,1476284328,46.67,-96.75,482,6.74,11.2
T,1476284330,46.67,-96.75,482,6.74,11.2
T,1476284331,46.67,-96.75,489.5,6.43,16.2
T,1476284333,46.67,-96.75,489.5,6.43,16.2
T,1476284334,46.67,-96.75,496.7,6.79,8
T,1476284336,46.67,-96.75,496.7,6.79,8
T,1476284337,46.67,-96.75,505.5,6.84,6.2
T,1476284339,46.67,-96.75,505.5,6.84,6.2
T,1476284340,46.67,-96.75,509.3,7.36,6.9
T,1476284342,46.67,-96.75,509.3,7.36,6.9
T,1476284343,46.67,-96.75,514.5,7.36,10
T,1476284345,46.67,-96.75,514.5,7.36,10
T,1476284346,46.67,-96.75,519.6,7.46,9.8
T,1476284347,46.67,-96.75,519.6,7.46,9.8
T,1476284349,46.67,-96.75,519.6,7.46,9.8
T,1476284350,46.67,-96.75,523.9,7.51,12.1
T,1476284352,46.67,-96.75,523.9,7.51,12.1
T,1476284353,46.67,-96.75,528,7.46,9.1
T,1476284355,46.67,-96.75,528,7.46,9.1
T,1476284356,46.67,-96.75,530.8,8.03,13.5
T,1476284357,46.67,-96.75,530.8,8.03,13.5
T,1476284359,46.67,-96.75,532.9,8.44,13.5
T,1476284360,46.67,-96.75,532.9,8.44,13.5
T,1476284362,46.67,-96.75,535.2,7.92,19.9
T,1476284363,46.67,-96.75,535.2,7.92,19.9
T,1476284365,46.67,-96.75,537.5,8.95,20.5
T,1476284366,46.67,-96.75,537.5,8.95,20.5
T,1476284368,46.67,-96.75,541.2,8.13,20.6
T,1476284369,46.67,-96.75,541.2,8.13,20.6
T,1476284370,46.67,-96.75,545.1,7.92,19.3
T,1476284372,46.67,-96.75,545.1,7.92,19.3
T,1476284373,46.67,-96.75,547.9,7.77,17.2
T,1476284375,46.67,-96.75,547.9,7.77,17.2
T,1476284376,46.67,-96.75,551.9,7.67,16.3
T,1476284378,46.67,-96.75,551.9,7.67,16.3
T,1476284379,46.67,-96.75,565.3,7.31,11.7
T,1476284381,46.67,-96.75,565.3,7.31,11.7
T,1476284382,46.67,-96.75,567.1,8.33,6.7
T,1476284383,46.67,-96.75,567.1,8.33,6.7
T,1476284385,46.67,-96.75,564.4,8.33,6.7
T,1476284386,46.67,-96.75,564.4,7.56,13.5
T,1476284388,46.67,-96.75,564.4,7.56,13.5
T,1476284389,46.67,-96.75,557.3,7.67,11.9
T,1476284391,46.67,-96.75,557.3,7.67,11.9
T,1476284392,46.67,-96.75,554.1,8.33,11.2
T,1476284394,46.67,-96.75,554.1,8.33,11.2
T,1476284395,46.67,-96.75,553,8.39,14.6
T,1476284396,46.67,-96.75,553,8.39,14.6
T,1476284398,46.67,-96.75,551.7,8.54,16.6
T,1476284399,46.67,-96.75,551.7,8.54,16.6
T,1476284401,46.67,-96.75,550,8.59,16.7
T,1476284402,46.67,-96.75,550,8.59,16.7
T,1476284404,46.67,-96.75,550.7,8.64,19.1
T,1476284405,46.67,-96.75,550.7,8.64,19.1
T,1476284406,46.67,-96.75,553.5,8.23,17.9
T,1476284408,46.67,-96.75,553.5,8.23,17.9
T,1476284409,46.67,-96.75,556.4,8.28,18.2
T,1476284411,46.67,-96.75,556.4,8.28,18.2
T,1476284412,46.67,-96.75,558.9,7.87,16.6
T,1476284414,46.67,-96.75,558.9,7.87,16.6
T,1476284415,46.67,-96.75,561,8.69,16.1
T,1476284417,46.67,-96.75,561,8.69,16.1
T,1476284418,46.67,-96.75,564.1,8.39,16.6
T,1476284420,46.67,-96.75,564.1,8.39,16.6
T,1476284421,46.67,-96.75,568.3,8.39,16.6
T,1476284422,46.67,-96.75,568.3,7.92,18.4
T,1476284424,46.67,-96.75,573.9,7.92,18.4
T,1476284425,46.67,-96.75,573.9,7.82,20.6
T,1476284427,46.67,-96.75,573.9,7.82,20.6
T,1476284428,46.68,-96.75,580.5,7.72,22.1
T,1476284430,46.68,-96.75,580.5,7.72,22.1
T,1476284431,46.68,-96.75,586.4,7.72,20.9
T,1476284433,46.68,-96.75,586.4,7.72,20.9
T,1476284434,46.68,-96.75,592.1,7.72,21.4
T,1476284436,46.68,-96.75,592.1,7.72,21.4
T,1476284437,46.68,-96.75,597.9,7.46,21.7
T,1476284439,46.68,-96.75,597.9,7.46,21.7
T,1476284440,46.68,-96.75,605.5,7.67,24.5
T,1476284441,46.68,-96.75,605.5,7.67,24.5
T,1476284443,46.68,-96.75,617.5,7.61,24.3
T,1476284444,46.68,-96.75,617.5,7.61,24.3
T,1476284446,46.68,-96.75,631.7,7.82,28.2
T,1476284447,46.68,-96.75,631.7,7.82,28.2
T,1476284449,46.68,-96.75,638.5,7.61,23.4
T,1476284450,46.68,-96.75,638.5,7.61,23.4
T,1476284452,46.68,-96.75,643.5,7.41,22.1
T,1476284453,46.68,-96.75,643.5,7.41,22.1
T,1476284455,46.68,-96.75,648.8,7.56,24.5
T,1476284456,46.68,-96.75,648.8,7.56,24.5
T,1476284458,46.68,-96.75,652.5,7.51,26
T,1476284459,46.68,-96.75,652.5,7.51,26
T,1476284461,46.68,-96.75,654.9,7.77,31.6
T,1476284462,46.68,-96.75,654.9,7.77,31.6
T,1476284463,46.68,-96.75,662.8,7.97,29.2
T,1476284465,46.68,-96.75,662.8,7.97,29.2
T,1476284466,46.68,-96.75,664.4,7.97,30.9
T,1476284468,46.68,-96.75,664.4,7.97,30.9
T,1476284469,46.68,-96.75,664.8,8.39,30.4
T,1476284471,46.68,-96.75,664.8,8.39,30.4
T,1476284472,46.68,-96.75,666.5,8.44,33.8
T,1476284474,46.68,-96.75,666.5,8.44,33.8
T,1476284475,46.68,-96.75,668.6,8.64,34.9
T,1476284476,46.68,-96.75,668.6,8.64,34.9
T,1476284478,46.68,-96.75,671,8.64,34.9
T,1476284479,46.68,-96.75,671,8.9,38.2
T,1476284481,46.68,-96.75,671,8.9,38.2
T,1476284482,46.68,-96.75,673.6,9,40.2
